doc_id,publish_time,zero_shot_score,rule_enhanced_score,zero_shot_confidence,rule_enhanced_confidence,zero_shot_evidence_text,rule_enhanced_evidence_text,activated_rule_ids,model,request_id,rulebook_sha256,annotation_input_sha256,prompt_version
CNINFO-300390-1224893767,2025-12-23,0.15,0.0,0.35,0.35,子公司被指定为碳酸锂期货交割厂库，可充分利用公司现有资源，提升公司 的规范管理水平，同时有利于公司将现货市场、期货市场、交割厂库三者有机结 合，进一步增强公司的抗风险能力和市场竞争力，提高公司的盈利水平。,,[],deepseek-v4-flash,0b86f03d-a2eb-4b23-8a66-ba8cdecdab71,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,2952047ab1a1f51c89ebef1dae95cd171bcb9c5a6da43bee93121003baf00f6b,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002738-1224893161,2025-12-24,0.2,0.0,0.3,0.3,公司本次申请广期所碳酸锂指定交割厂库有利于公司将现货市场、期货市场和交割 厂库三者有机结合，进一步增强公司抗风险能力和市场竞争力，对公司长期健康、可持 续发展产生积极作用。,,[],deepseek-v4-flash,a932133d-98ce-4607-a4a8-ebb8659461ce,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,be4c167183dff09453e2a9dc93c3736097211a00a4544e20e682a2b9e41da06b,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002176-1224896476,2025-12-25,-0.7,0.0,0.6,0.6,但因近期碳酸锂期货价格持续上涨，导致公司期货账户出现亏损。,,[],deepseek-v4-flash,e5ab784a-7fa1-420c-960a-f9f7600b5fc1,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,dff313d1a757c326e9adb689f548f449b1fbd435446655352e80fc5f7a84488e,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002466-1224904358,2025-12-30,-0.2,0.0,0.6,0.6,叠加该交易完成后，合营公司未来 2031 年至 2060 年增加锂业务配额可能对应的成本具有不确定性，且 Codelco 将获得 SQM 在 智利阿塔卡马盐湖 50%以上的权益，SQM 未来收益变化可能减少，进而影响公司在 SQM 的 投资收益及分红；,,[],deepseek-v4-flash,18589d7f-c4a8-4dbc-a95d-ab596d3646a3,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,71b0ef3a8dbfbaa6f579af120847fc978734fe380ff32ca41dfa2c21470a4ac8,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20251230,2025-12-30,-0.2,0.0,0.3,0.3,仓单增加1300手,,[],deepseek-v4-flash,34dc8166-cb9e-4d95-87f6-f2978c6433b8,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,15ecdf70d547cbfb56510658fdfd74eda8faea65441d3729dfdbb2b616ba5d52,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-000792-1224910262,2025-12-31,0.3,0.0,0.5,0.5,"五矿盐湖的主要产品为碳酸锂、磷酸锂、氢氧化锂和氯化钾，目前已建成碳 酸锂产能1.5 万吨/年、磷酸锂产能0.2 万吨/年、氢氧化锂产能0.1 万吨/年以及钾 肥产能30 万吨/年。
在生产经营方面，五矿盐湖锂盐产品的收率、质量、成本等 指标在盐湖行业领先。",,[],deepseek-v4-flash,2b5cd4ec-6ab3-426a-b0dd-94decc7fc62d,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,7b9a5ead45fa9dcaa74207e5fcbf577bbfdc458fb932bf574a249335edf29fe8,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-000792-1224913914,2025-12-31,0.2,0.0,0.3,0.3,碳酸锂产品价格虽波动较大，但下半年逐步回暖,,[],deepseek-v4-flash,158e4678-61fe-4387-858c-9a4ecef10ca6,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,d8fc2bf99a214a2fdace59d511b91a196fca58f7de24c75047252784a2c06713,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-002240-1224910270,2025-12-31,-0.2,0.0,0.5,0.5,"启成矿业控股子公司惠绒矿业拥有木绒 锂矿的采矿权证，木绒锂矿已查明 Li2O 资源量 98.96 万吨，平均品位 1.62%，为 四川地区锂矿品位最高的矿山之一，生产规模为 300 万吨/年，目前正在积极推 进矿山开发建设。
本次交易完成前，标的公司启成矿业及其控股子公司惠绒矿业 的股权结构如下： 随着公司锂盐产能的持续增加，为进一步增强公司锂矿资源的供应保障能力， 持续提升锂矿原料的自给率，公司拟通过全资子公司盛屯锂业与泰宸矿业签署 《股权转让协议》，盛屯锂业以 208,000.00 万元受让泰宸矿业持有的启成矿业 30%股权。",,[],deepseek-v4-flash,0ebf7679-eb51-429d-a195-75da9383ace3,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,17bf4a9e186d85639a109a1e2f44e629c1fbb13cf73b727afcf2bebea0ae3934,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
CNINFO-300390-1224913939,2025-12-31,-0.1,0.0,0.2,0.2,因市场变化，公司与甘眉工业园区于 2025 年 12 月 30 日签订了新能源锂电 材料项目投资补充合同，双方同意就项目建设内容及时间作出调整,,[],deepseek-v4-flash,900d6d56-c995-4492-af54-02102f8fbec6,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,2f3f1e553a21659779066dd748af326e47feece546e8626d9716b664829095b8,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260106,2026-01-06,-0.1,0.0,0.2,0.2,仓单增加2860手,,[],deepseek-v4-flash,6b1a9d6e-d2b3-4e3a-931f-622cf3cc142a,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,4308380bedde92a2ec65233417fcdb1543724ea93a2900ad6e349b7e0b231cec,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260107,2026-01-07,-0.1,0.0,0.3,0.3,仓单增加2039手,,[],deepseek-v4-flash,18bcaf13-53ad-4bbe-bc79-0158e9f5a61e,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,97777717a1bc0efdebc63866ccc83f8c5ea682039edc6682d49935b51788e558,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0027,2026-01-08,0.4,0.0,0.6,0.6,推动城市公交车电动化替代，继续支持新能源城市公交车及动力电池更新，补贴标准按照《2025年新能源城市公交车及动力电池更新补贴实施细则》（交办运〔2025〕4号）执行。,,[],deepseek-v4-flash,1814182d-40c0-465d-9926-230dbe83eda0,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,cae56ea8b2471de8a69ac32c7587010c76b9ddc2992202ec1b6b57d31fe82745,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0028,2026-01-12,-0.2,0.0,0.4,0.4,"推动新能源上网电量全面进入电力市场、通过市场交易形成价格。
坚持责任公平承担，完善适应新能源发展的市场交易和价格机制，推动新能源公平参与市场交易。",,[],deepseek-v4-flash,f57d105f-9b12-47db-9e36-710985386e3a,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,791b288715bc33346e9d9ada8f07e00b5105536a5a7f3d921dfe6d748b65064a,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260113,2026-01-13,-0.2,0.0,0.3,0.3,广期所碳酸锂仓单日报：仓单增加928手,,[],deepseek-v4-flash,bd80ecfd-2cd3-42d0-9232-a31d7055da75,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,a0c1f5b97292d449a694e0dc122b0628519c45f4e7b545e86db02900580ae588,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0029,2026-01-16,0.2,0.0,0.3,0.3,2025年国内动力电池装车量769.7GWh 同比增长40.4%,,[],deepseek-v4-flash,a9aa9831-5d33-4915-9f31-0b9ff8f19395,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,47afb42cbe0cd2c552ce682f4912431924fa4a418eabf71db984bd23b47a6fdb,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260121,2026-01-21,-0.2,0.0,0.3,0.3,仓单增加975手,,[],deepseek-v4-flash,0c5ff56f-2d4e-4874-9a4b-923d6cc23eee,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,df44a6ebed0500b49f336f46a777cc4e3db4b81834f90839898a8e9a02df8031,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0030,2026-01-22,-0.2,0.0,0.5,0.5,光伏行业2025：全行业亏损下，谁能率先突围？,,[],deepseek-v4-flash,87148542-ad7f-48ba-8c83-e9804dcaab97,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,1be5f1d83dc3399362be9ce8c36d27068d4f7d784b1a0f6a55d0decb251226dc,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0031,2026-01-30,0.0,0.0,0.0,0.0,关于完善发电侧容量电价机制的通知,,[],deepseek-v4-flash,3a21e970-54d2-4d62-b7eb-1703a16c7d83,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,315631fd57e61223e3a65f735a7f48ddc94ff4da6d761a37f7caae4deaf3c168,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0032,2026-01-30,0.2,0.0,0.3,0.3,锂离子电池储能仍占主导地位，装机占比达96.1%,,[],deepseek-v4-flash,5d198a3f-07a9-4fdc-9b65-1015b37a88e4,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,c5b1c302a4addb572318a7921768213fa53a9be5fbc1ac5504ff9f92ae15e774,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0033,2026-01-30,0.1,0.0,0.2,0.2,公司 2025 年度业绩较上年同期实现扭亏为盈,,[],deepseek-v4-flash,c28fabf2-f181-41e3-8cca-66cbc185d4d6,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,d7cc6d5d7ad0b55660c494c96236b4f1baffc2879584313831a67efc125eba90,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260202,2026-02-02,-0.2,0.0,0.3,0.3,仓单增加1610手,,[],deepseek-v4-flash,89ca3ae0-301c-4a2b-9870-4d01dcc80b40,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,6613e693e9604ee7c6ae5f2e0719c94aaf98ff9dc3b3e3397db736af501e1aa6,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260203,2026-02-03,-0.2,0.0,0.3,0.3,仓单增加843手,,[],deepseek-v4-flash,60979a30-3015-4882-aaac-390e5e63dd4f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,a80ec5178045a9bea539b98b332b56208987ef858926f6a042fc9c00df1cea7f,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260204,2026-02-04,-0.2,0.0,0.3,0.3,仓单增加1030手,,[],deepseek-v4-flash,ee59ee26-ae8f-42d2-a7ed-ba337f04b819,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,5d7314d59649274fb5b701698b64522fb4a404e16fd0ec8366ad8aa19ac8c3f0,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0034,2026-02-04,0.3,0.0,0.6,0.6,对报废上述符合条件旧车并购买新能源乘用车的，按新车销售价格（价税合计，下同）的12％给予补贴，补贴金额（向上取整至整元，下同）最高2万元；,,[],deepseek-v4-flash,ffcc1b04-5e3c-4fe8-9d0b-082998a0e6c3,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,fcb05ccd2cdb4c48cce3d4fd7253dbf971585cac3dc4b440616078fe8570a770,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260209,2026-02-09,-0.2,0.0,0.3,0.3,仓单增加820手,,[],deepseek-v4-flash,1737d883-7c86-4acb-a1c4-6ed80d8d87c8,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,178ee892ce3006a9279920d24b210acf92a7619a59864e23ea249428f8c800de,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260210,2026-02-10,-0.1,0.0,0.2,0.2,仓单增加940手,,[],deepseek-v4-flash,b8ab27a5-c82d-4c6d-a790-d0d3c7bb7d8d,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,b8662724042de0a21eb13e6fbe99b752c1c03ace399473ace57479738df200a0,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260212,2026-02-12,-0.1,0.0,0.3,0.3,仓单增加1755手,,[],deepseek-v4-flash,09df3bb1-b680-4ee1-9e51-40df46cc1875,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,8d4e03062729b7a4be30d628e0516e6a7f4b19b47d08bf81f1ca344c79092bcc,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260213,2026-02-13,-0.2,0.0,0.4,0.4,广州期货交易所2026-02-13仓单日报显示，碳酸锂仓单总量为38759手，增加1477手。,,[],deepseek-v4-flash,6b2202c4-7977-402c-9b30-53a8e93beb30,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,e090a12c6247114a935912c9348c84c25d069d62f11e75a37406e0e7cfde279a,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0035,2026-03-03,0.0,0.0,0.0,0.0,0.77~0.925元/W，华电8GW光伏组件集采中标候选人公示,,[],deepseek-v4-flash,4fd2f4ad-daf0-48ca-a424-352b626e7621,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,fc2e1a15b4887345f4279bbbd4b7bc5b5f4fe6b506a852df1f6e116967b2e743,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0036,2026-03-03,0.1,0.0,0.3,0.3,本次密集开标也印证了国内储能市场的高景气度，同时折射出行业从低价内卷向价值导向、从规模扩张向高质量发展转型的核心趋势。,,[],deepseek-v4-flash,7e1d00f7-fb55-419e-b66f-77212215ee7a,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,bed2bacd4f45ec554a99efeb75f4d0ae4725649c54e626cce9dec3245fbc2b89,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0037,2026-03-06,0.2,0.0,0.3,0.3,为加快补齐农村地区公共充换电设施短板，进一步释放新能源汽车消费潜力,,[],deepseek-v4-flash,e9630116-3e38-4310-9418-755b1681b0a7,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,0af97ee1cf1b08753ba756e7862913f54de042fae089324ab57bc18d59e9881c,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0038,2026-03-12,0.2,0.0,0.5,0.5,新能源汽车渗透率维持高位 数据显示， 1-2 月新能源汽车累计产销分别完成 173.5 万辆和 171 万辆，其中 2 月新能源汽车新车销量达到汽车新车总销量的 42.4% ， 1-2 月累计渗透率为 41.2% ，尽管 1-2 月新能源汽车销量同比有所下降，但市场渗透率仍保持在较高水平。,,[],deepseek-v4-flash,a80bf52c-6ac4-44b8-a8ac-e5a3ad61c2b1,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,2d194fd7fe2e7921c7e0b85974e95a2b770dc9b5b80229e293564293b66b1be5,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0039,2026-03-13,-0.2,0.0,0.3,0.3,2月，国内动力电池装车量26.3GWh，同比下降24.6%。,,[],deepseek-v4-flash,7b705898-6621-4e35-9107-b6c852e62fe1,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,4ed0e6e7fa613b70ba9f717ac555e9a88b9113e55a0ae190694ce43b4f0b4e21,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260319,2026-03-19,-0.2,0.06254147312541472,0.3,0.11363636363636363,仓单减少1029手,仓单减少1029手,"[""LC-BULL-01""]",deepseek-v4-flash,62192440-4b8c-49ff-9630-baed015f5675|10e0269f-1542-45c6-85e5-e5c77d0785a2,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,959a85e075de9df0565919d56a450c1eb37f6ac49a7bef79470ae4d42c40ab61,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0040,2026-03-23,0.2,0.0,0.3,0.3,全面推广新能源汽车有序充电，扩大双向充放电（ V2G ）项目规模，丰富车网互动应用场景。,,[],deepseek-v4-flash,a76b96ed-b483-4f61-9bb7-d53d2b250020,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,e45da69780befb1adf699fdf5f95396d04e7381abe21f242c0c9fec5efaee3bc,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260324,2026-03-24,-0.2,0.06,0.3,0.5,广期所碳酸锂仓单日报：仓单减少1459手,仓单减少1459手,"[""LC-BULL-01""]",deepseek-v4-flash,69ecba4b-59c4-4a2d-9a0d-8663d9a81ee5|2aadec6c-1bcf-4c87-a9f2-ad8a9510a369,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,c46a03747f506969a88ab06672de85b1af3d97a64cd963970f3fa9c7eae5c448,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0041,2026-03-27,0.1,0.0,0.2,0.2,广东潮州200MW/400MWh独立储能电站EPC中标公示,,[],deepseek-v4-flash,49165523-3ffa-4bd3-a489-b4b52388c1c6,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,331707ce48de5cf4c0223730e4d1d0b75bdc170d79104cd59330ad78a1430360,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260330,2026-03-30,-0.2,0.0,0.3,0.3,仓单增加953手,,[],deepseek-v4-flash,7c46d2c3-cb81-4345-b2d3-c0188c70e702,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,0c7a06a99c066a9b3a2bbcb6931e63cfde6404d9b0a64df6c1753e9e20338cd8,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260331,2026-03-31,-0.2,0.06254147312541472,0.3,0.11363636363636363,碳酸锂仓单总量为11318手，减少19746手,仓单减少19746手,"[""LC-BULL-01""]",deepseek-v4-flash,169c7298-302e-48e9-8ec4-a09649f56ad2|691070c6-bba1-4764-adf7-c7fc5b456e4a,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,680aacf255eac1743b754265096a04047863e89c39b398951df4ba74d55ba5fb,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260401,2026-04-01,-0.2,0.0,0.3,0.3,碳酸锂仓单总量为17658手，增加6340手。,,[],deepseek-v4-flash,f705fec6-bc35-4228-906a-dddacbe98d8a,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,cb729032fc4f30245be5a6fd14427b889614bbb8034ec553e458b62bff1af5a3,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0042,2026-04-01,-0.2,0.0,0.3,0.3,"对存货资产，在资产负债表日存货成本高于可变现净值部分，计提了存货
跌价准备；",,[],deepseek-v4-flash,3de22920-74d7-4bba-b313-4dd6b7f38255,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,09a9831f7058e6d0e8dce31155e740c118ba95d763da5781f5c9dc926ae11b51,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260402,2026-04-02,-0.3,0.0,0.4,0.4,仓单增加1580手,,[],deepseek-v4-flash,32f3e820-cace-440b-825b-5dbfe0a1dfab,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,7ef99558817fd03f8721d2c5cb554a98f32ffe3c691978f7f58d132dffdf050b,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260403,2026-04-03,-0.2,0.0,0.3,0.3,仓单增加2000手,,[],deepseek-v4-flash,492ff3a6-c5b9-48f7-9fca-20fac3de1a20,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,532ff6b8131afde6e1edbb019a0979419b6ef5522ed60dcf5c0159ad4e7915c1,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260408,2026-04-08,-0.2,0.0,0.5,0.5,广期所碳酸锂仓单日报：仓单增加2146手,,[],deepseek-v4-flash,3e2bcab7-d0bc-4035-80b8-3285e9fd483e,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,a8f3493779ad8ee68ce855ccc1b716e75b6fc844b0c62188e3bc3cea82702ac8,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0043,2026-04-08,0.0,0.0,0.1,0.1,重点监管电网企业接网工程投资建设和回购情况，电源、储能等各类主体接入电网流程和时限执行情况，电网互联项目流程和时限执行情况，公平开放工作制度建立和落实情况，电网企业信息公开和报送情况等。,,[],deepseek-v4-flash,80eaa902-060a-46cf-8e0d-5a12a69d17c8,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,95e813625d909d84deb7b25eec72cd0ce644debc7c14fd14d77641fff52ffe4c,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260409,2026-04-09,-0.2,0.0,0.3,0.3,广期所碳酸锂仓单日报：仓单增加1010手,,[],deepseek-v4-flash,7245e612-1e4a-42af-a90a-43f995d8cf41,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,4b5fefc60a814324bf94662f1f4ff4e5a4f1db4e94ce6ca1db43006491d16b62,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0044,2026-04-13,0.2,0.0,0.6,0.6,中车株洲所中标290MW/1160MWh储能系统采购 4月13日，(大唐国际)大唐河北张家口发电厂百万新能源基地290MW/1160MWh配套储能项目磷酸铁锂电池储能系统采购中标结果公示，中车株洲电力机车研究所有限公司中标，中标金额为57540万元，折合单价为0.496元/Wh。,,[],deepseek-v4-flash,8be52de7-0b60-4226-9b21-5b169ad8a0f6,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,351e6497b37740e3b79bb0ca7973a0151d212b4c79a5b6a46640a72ef55d3bad,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0045,2026-04-13,0.2,0.0,0.5,0.5,预计新能源乘用车批发销量1730万辆，同比13%。,,[],deepseek-v4-flash,12923f37-51c3-474f-a5f2-a28c3d8b20fa,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,e883b1485eaf233b07ccc741b87de3310fb48b519df6be4141424703bc53604b,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260414,2026-04-14,-0.2,0.0,0.4,0.4,碳酸锂仓单总量为27523手，增加1320手。,,[],deepseek-v4-flash,a7d48d85-39a0-4161-9d10-60166144e969,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,f3b66095635f73abe5de848e6440095b5dd8332f01afd2728117be6be7928d52,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260415,2026-04-15,-0.1,0.0,0.2,0.2,仓单增加860手,,[],deepseek-v4-flash,3320de76-b690-4027-bd6f-9333cc492ea8,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,77e516bdc65c4c8420624f4f663e0eca99512c95606ab9cdb49de7cd69d943d7,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260416,2026-04-16,-0.2,0.0,0.3,0.3,广期所碳酸锂仓单日报：仓单增加1040手,,[],deepseek-v4-flash,38d3ee8e-15af-49dd-a420-5e3e5972fb37,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,29c60ef8faa644a18e13a5a21dddbfd9958ef8c38627ac6b83e217c4bd1b5e92,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0046,2026-04-17,0.3,0.0,0.5,0.5,多家研究机构对2026年储能行业发展持积极态度。,,[],deepseek-v4-flash,98a2962a-5b94-4a2d-8b79-57f75c250768,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,a40c62c5c072970edf552a1c06ea7a812e930ddd57e09c52b3e049ebcf596baf,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260421,2026-04-21,-0.2,0.0,0.5,0.5,广期所碳酸锂仓单日报：仓单增加1580手,,[],deepseek-v4-flash,5f839c82-7949-4abd-b736-ae1a526b47c8,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,53f5f2076119c5a2bbf46b615bd83e84f83736b467015936045c44ab8f34f37a,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0047,2026-04-21,0.1,0.0,0.3,0.3,江西赣州100MW/200MWh独立储能试点项目EPC中标候选人公示,,[],deepseek-v4-flash,1074441d-175d-42bd-b0fd-9c764151bf54,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,f1ed955aa92f7e3d17f878e3d67fc60bff1507fd472fb0cd9c33292530a4b085,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260424,2026-04-24,-0.2,0.0,0.5,0.5,碳酸锂仓单总量为34298手，增加939手。,,[],deepseek-v4-flash,6a962e39-24ef-4db1-a3b1-13df6677f8a5,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,0d50120f814b998bfad8852813ca808c85c2f41afe178a4210fd783fd5e84f3f,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260427,2026-04-27,-0.2,0.0,0.3,0.3,仓单增加1029手,,[],deepseek-v4-flash,b245b665-1c78-4800-8d9b-a6a9ef29e6dd,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,ded37f19aa2ee04a552f9761b0b149b9d076a7a8906a148eebdd3c76f9e0eeec,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
